CustomerID,Recency,Frequency,Monetary,AOV,Total_Quantity,Days_Since_First,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,Cluster,Cluster_Name,Recency_Category,Frequency_Category,Monetary_Category,Avg_Order_Value,Customer_Lifetime,Purchase_Intensity
10651.0,12,2,303.24,151.62,12,231,5,1,2,512,8,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,151.62,72,10.13888888888889
10652.0,146,7,758.1,108.3,30,339,1,5,5,155,11,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,108.3,356,7.176966292134831
10653.0,120,6,328.51,54.751666666666665,13,361,1,4,2,142,7,At Risk,0,Regular Customers,Moderate,High,Medium_Value,54.751666666666665,300,7.300000000000001
10654.0,84,4,328.51,82.1275,13,288,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,82.1275,204,7.156862745098039
10655.0,40,1,126.35,126.35,5,40,3,1,1,311,5,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,126.35,70,5.214285714285714
10656.0,47,6,732.8299999999999,122.13833333333332,29,344,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,122.13833333333332,227,9.647577092511014
10657.0,27,7,657.02,93.86,26,306,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,93.86,237,10.780590717299578
10658.0,34,7,682.29,97.47,27,328,4,5,4,454,13,Champions,0,Regular Customers,Recent,High,High_Value,97.47,244,10.471311475409836
10659.0,211,3,277.97,92.65666666666668,11,328,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,92.65666666666668,301,3.6378737541528237
10660.0,137,2,227.43,113.715,9,283,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Low,Medium_Value,113.715,197,3.7055837563451774
10661.0,178,5,353.78,70.756,14,361,1,3,2,132,6,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,70.756,328,5.564024390243903
10662.0,64,4,252.7,63.175,10,194,3,2,1,321,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,63.175,184,7.934782608695651
10663.0,5,5,581.21,116.242,23,359,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,116.242,155,11.774193548387098
10664.0,23,3,454.86,151.62,18,308,4,1,3,413,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,151.62,113,9.690265486725664
10665.0,16,4,555.9399999999999,138.98499999999999,22,296,4,2,4,424,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,High_Value,138.98499999999999,136,10.735294117647058
10666.0,41,6,859.18,143.19666666666666,34,344,3,4,5,345,12,Loyal Customers,1,VIP Customers,Recent,High,High_Value,143.19666666666666,221,9.90950226244344
10667.0,104,2,202.16,101.08,8,307,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,101.08,164,4.451219512195122
10668.0,187,5,581.21,116.242,23,326,1,3,4,134,8,At Risk,3,At-Risk Customers,Old,Medium,High_Value,116.242,337,5.415430267062314
10669.0,26,7,555.94,79.42,22,360,4,5,4,454,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,79.42,236,10.826271186440678
10670.0,57,7,606.48,86.64,24,327,3,5,4,354,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,86.64,267,9.569288389513108
10671.0,39,5,328.51,65.702,13,246,3,3,2,332,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,65.702,189,9.656084656084657
10672.0,38,5,631.75,126.35,25,312,3,3,4,334,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,126.35,188,9.707446808510639
10673.0,148,5,732.8299999999999,146.56599999999997,29,357,1,3,5,135,9,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,146.56599999999997,298,6.124161073825504
10674.0,111,4,404.32,101.08,16,330,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,101.08,231,6.320346320346321
10675.0,1,8,1010.8,126.35,40,286,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,Premium,126.35,241,12.11618257261411
10676.0,49,5,505.4,101.08,20,355,3,3,3,333,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,101.08,199,9.170854271356784
10677.0,63,5,707.56,141.512,28,344,3,3,5,335,11,Loyal Customers,0,Regular Customers,Recent,Medium,High_Value,141.512,213,8.568075117370892
10678.0,64,6,682.29,113.71499999999999,27,281,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,244,8.975409836065573
10679.0,34,2,252.7,126.35,10,39,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Recent,Low,Medium_Value,126.35,94,7.76595744680851
10680.0,53,8,808.64,101.08,32,314,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,101.08,293,9.965870307167235
10681.0,2,7,758.1,108.3,30,280,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,108.3,212,12.051886792452832
10682.0,58,4,404.32,101.08,16,103,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,101.08,178,8.202247191011237
10683.0,17,4,682.29,170.5725,27,290,4,2,4,424,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,High_Value,170.5725,137,10.656934306569342
10684.0,85,3,277.97,92.65666666666668,11,195,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Medium,Medium_Value,92.65666666666668,175,6.257142857142857
10685.0,304,1,151.62,151.62,6,304,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,151.62,334,1.092814371257485
10686.0,52,5,555.9399999999999,111.18799999999999,22,202,3,3,4,334,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,111.18799999999999,202,9.034653465346535
10687.0,11,6,530.67,88.445,21,356,5,4,4,544,13,Champions,0,Regular Customers,Very_Recent,High,High_Value,88.445,191,11.465968586387435
10688.0,29,6,859.18,143.19666666666666,34,261,4,4,5,445,13,Champions,1,VIP Customers,Very_Recent,High,High_Value,143.19666666666666,209,10.478468899521532
10689.0,128,7,758.1,108.3,30,280,1,5,5,155,11,Loyal Customers,1,VIP Customers,Moderate,High,High_Value,108.3,338,7.559171597633136
10690.0,19,6,429.59,71.59833333333333,17,342,4,4,3,443,11,Loyal Customers,0,Regular Customers,Very_Recent,High,Medium_Value,71.59833333333333,199,11.00502512562814
10691.0,184,4,277.96999999999997,69.49249999999999,11,314,1,2,1,121,4,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,69.49249999999999,304,4.802631578947368
10692.0,40,4,429.59000000000003,107.39750000000001,17,289,3,2,3,323,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,107.39750000000001,160,9.125
10693.0,86,3,277.97,92.65666666666668,11,238,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Medium,Medium_Value,92.65666666666668,176,6.221590909090909
10694.0,57,3,328.51,109.50333333333333,13,209,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,109.50333333333333,147,7.448979591836735
10695.0,99,5,707.56,141.512,28,359,2,3,5,235,10,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,141.512,249,7.329317269076306
10696.0,138,2,151.62,75.81,6,180,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Low,Medium_Value,75.81,198,3.686868686868687
10697.0,21,3,277.97,92.65666666666668,11,216,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Very_Recent,Medium,Medium_Value,92.65666666666668,111,9.864864864864863
10698.0,2,9,707.56,78.61777777777777,28,353,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,78.61777777777777,272,12.07720588235294
10699.0,110,2,328.51,164.255,13,297,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Moderate,Low,Medium_Value,164.255,170,4.294117647058823
10700.0,9,5,404.32,80.864,16,260,5,3,2,532,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,80.864,159,11.477987421383649
10701.0,3,7,833.91,119.13,33,302,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,119.13,213,11.995305164319248
10702.0,73,12,1162.42,96.86833333333334,46,350,2,5,5,255,12,Loyal Customers,1,VIP Customers,Recent,Very_High,Premium,96.86833333333334,433,10.115473441108547
10703.0,53,5,631.75,126.35,25,355,3,3,4,334,10,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,126.35,203,8.990147783251231
10704.0,152,6,732.8299999999999,122.13833333333332,29,361,1,4,5,145,10,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,122.13833333333332,332,6.596385542168674
10705.0,9,4,480.13,120.0325,19,260,5,2,3,523,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,120.0325,129,11.317829457364342
10706.0,157,5,454.86,90.97200000000001,18,348,1,3,3,133,7,At Risk,0,Regular Customers,Moderate,Medium,Medium_Value,90.97200000000001,307,5.944625407166124
10707.0,88,2,252.7,126.35,10,186,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Low,Medium_Value,126.35,148,4.9324324324324325
10708.0,315,2,227.43,113.715,9,327,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,113.715,375,1.9466666666666665
10709.0,105,4,277.97,69.4925,11,351,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,69.4925,225,6.488888888888889
10710.0,112,4,252.7,63.175,10,290,2,2,1,221,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,63.175,232,6.293103448275861
10711.0,135,6,631.75,105.29166666666667,25,263,1,4,4,144,9,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,105.29166666666667,315,6.9523809523809526
10712.0,108,2,202.16,101.08,8,225,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,101.08,168,4.345238095238095
10713.0,132,4,429.59,107.3975,17,249,1,2,3,123,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,107.3975,252,5.7936507936507935
10714.0,56,10,1061.34,106.13399999999999,42,361,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,106.13399999999999,356,10.252808988764045
10715.0,269,1,101.08,101.08,4,269,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,101.08,299,1.2207357859531773
10716.0,75,5,631.75,126.35,25,360,2,3,4,234,9,Potential Loyalists,0,Regular Customers,Recent,Medium,High_Value,126.35,225,8.11111111111111
10717.0,51,3,328.51,109.50333333333333,13,327,3,1,2,312,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,109.50333333333333,141,7.76595744680851
10718.0,82,6,657.02,109.50333333333333,26,342,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,109.50333333333333,262,8.358778625954198
10719.0,28,2,353.78,176.89,14,328,4,1,2,412,7,At Risk,2,Occasional Customers,Very_Recent,Low,Medium_Value,176.89,88,8.295454545454545
10720.0,123,5,530.67,106.13399999999999,21,358,1,3,4,134,8,At Risk,0,Regular Customers,Moderate,Medium,High_Value,106.13399999999999,273,6.684981684981684
10721.0,228,5,454.86,90.97200000000001,18,289,1,3,3,133,7,At Risk,3,At-Risk Customers,Old,Medium,Medium_Value,90.97200000000001,378,4.828042328042328
10722.0,55,6,682.29,113.71499999999999,27,323,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,235,9.319148936170212
10723.0,21,7,505.4,72.2,20,348,4,5,3,453,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,72.2,231,11.06060606060606
10724.0,16,8,909.72,113.715,36,347,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,113.715,256,11.40625
10725.0,36,9,1086.61,120.73444444444443,43,353,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,Premium,120.73444444444443,306,10.735294117647058
10726.0,16,9,682.2900000000001,75.81,27,350,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,75.81,286,11.486013986013987
10727.0,25,4,429.59,107.3975,17,297,4,2,3,423,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,107.3975,145,10.068965517241379
10728.0,114,2,202.16,101.08,8,225,2,1,1,211,4,Lost Customers,2,Occasional Customers,Moderate,Low,Medium_Value,101.08,174,4.195402298850575
10729.0,22,5,555.9399999999999,111.18799999999999,22,295,4,3,4,434,11,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,111.18799999999999,172,10.61046511627907
10730.0,3,5,631.75,126.35,25,355,5,3,4,534,12,Loyal Customers,0,Regular Customers,Very_Recent,Medium,High_Value,126.35,153,11.928104575163399
10731.0,62,6,581.21,96.86833333333334,23,249,3,4,4,344,11,Loyal Customers,0,Regular Customers,Recent,High,High_Value,96.86833333333334,242,9.049586776859503
10732.0,35,4,379.05,94.7625,15,302,4,2,2,422,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,155,9.419354838709678
10733.0,31,6,682.29,113.71499999999999,27,334,4,4,4,444,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,113.71499999999999,211,10.37914691943128
10734.0,72,3,353.78,117.92666666666666,14,361,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,117.92666666666666,162,6.7592592592592595
10735.0,100,4,379.04999999999995,94.76249999999999,15,330,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,94.76249999999999,220,6.636363636363637
10736.0,7,4,379.05,94.7625,15,347,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,94.7625,127,11.496062992125983
10737.0,69,4,379.04999999999995,94.76249999999999,15,361,2,2,2,222,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,94.76249999999999,189,7.7248677248677255
10738.0,221,2,252.7,126.35,10,297,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Medium_Value,126.35,281,2.5978647686832743
10739.0,20,8,934.99,116.87375,37,361,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,116.87375,260,11.230769230769232
10741.0,107,5,530.67,106.13399999999999,21,327,2,3,4,234,9,Potential Loyalists,0,Regular Customers,Moderate,Medium,High_Value,106.13399999999999,257,7.101167315175097
10742.0,163,3,227.43,75.81,9,270,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,75.81,253,4.328063241106719
10743.0,107,6,454.86,75.81,18,334,2,4,3,243,9,Potential Loyalists,0,Regular Customers,Moderate,High,Medium_Value,75.81,287,7.630662020905923
10744.0,73,2,202.16,101.08,8,340,2,1,1,211,4,Lost Customers,2,Occasional Customers,Recent,Low,Medium_Value,101.08,133,5.488721804511278
10745.0,20,5,379.05,75.81,15,269,4,3,2,432,9,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,75.81,170,10.73529411764706
10746.0,113,5,454.86,90.97200000000001,18,353,2,3,3,233,8,At Risk,0,Regular Customers,Moderate,Medium,Medium_Value,90.97200000000001,263,6.939163498098859
10747.0,25,5,480.13,96.026,19,330,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,96.026,175,10.428571428571429
10748.0,23,6,581.21,96.86833333333334,23,331,4,4,4,444,12,Loyal Customers,0,Regular Customers,Very_Recent,High,High_Value,96.86833333333334,203,10.788177339901477
10749.0,12,4,202.16,50.54,8,341,5,2,1,521,8,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,50.54,132,11.06060606060606
10750.0,77,3,404.32,134.77333333333334,16,343,2,1,2,212,5,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,134.77333333333334,167,6.5568862275449105
10751.0,49,4,379.04999999999995,94.76249999999999,15,338,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.76249999999999,169,8.63905325443787
10752.0,20,5,429.59000000000003,85.918,17,364,4,3,3,433,10,Potential Loyalists,0,Regular Customers,Very_Recent,Medium,Medium_Value,85.918,170,10.73529411764706
10753.0,24,4,277.97,69.4925,11,356,4,2,1,421,7,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,69.4925,144,10.13888888888889
10754.0,165,3,252.7,84.23333333333333,10,353,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,84.23333333333333,255,4.294117647058823
10755.0,36,7,707.5600000000001,101.08000000000001,28,344,4,5,5,455,14,Champions,1,VIP Customers,Recent,High,High_Value,101.08000000000001,246,10.386178861788618
10756.0,97,4,505.4,126.35,20,328,2,2,3,223,7,At Risk,0,Regular Customers,Moderate,Medium,High_Value,126.35,217,6.728110599078341
10757.0,52,4,379.05,94.7625,15,258,3,2,2,322,7,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,172,8.488372093023255
10758.0,139,3,404.32,134.77333333333334,16,245,1,1,2,112,4,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,134.77333333333334,229,4.781659388646289
10759.0,48,9,1036.07,115.11888888888888,41,364,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,Premium,115.11888888888888,318,10.330188679245284
10760.0,36,4,379.05,94.7625,15,168,4,2,2,422,8,At Risk,2,Occasional Customers,Recent,Medium,Medium_Value,94.7625,156,9.358974358974358
10761.0,17,8,808.64,101.08,32,323,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,101.08,257,11.361867704280156
10762.0,8,9,909.72,101.08,36,357,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,101.08,278,11.816546762589928
10763.0,47,7,555.94,79.42,22,275,3,5,4,354,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,79.42,257,9.941634241245136
10764.0,341,1,75.81,75.81,3,341,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Low,Low_Value,75.81,371,0.9838274932614556
10765.0,158,3,303.24,101.08,12,318,1,1,2,112,4,Lost Customers,3,At-Risk Customers,Moderate,Medium,Medium_Value,101.08,248,4.415322580645161
10766.0,87,4,505.4,126.35,20,271,2,2,3,223,7,At Risk,0,Regular Customers,Recent,Medium,High_Value,126.35,207,7.053140096618358
10767.0,123,3,277.97,92.65666666666668,11,281,1,1,1,111,3,Lost Customers,2,Occasional Customers,Moderate,Medium,Medium_Value,92.65666666666668,213,5.140845070422535
10768.0,135,7,657.02,93.86,26,357,1,5,4,154,10,Potential Loyalists,0,Regular Customers,Moderate,High,High_Value,93.86,345,7.405797101449275
10769.0,12,4,404.32,101.08,16,308,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,132,11.06060606060606
10770.0,22,9,1010.8,112.3111111111111,40,348,4,5,5,455,14,Champions,1,VIP Customers,Very_Recent,High,Premium,112.3111111111111,292,11.25
10771.0,74,6,657.02,109.50333333333333,26,325,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,109.50333333333333,254,8.622047244094487
10772.0,41,6,758.1,126.35000000000001,30,340,3,4,5,345,12,Loyal Customers,0,Regular Customers,Recent,High,High_Value,126.35000000000001,221,9.90950226244344
10773.0,15,8,808.64,101.08,32,264,5,5,5,555,15,Champions,1,VIP Customers,Very_Recent,High,High_Value,101.08,255,11.450980392156863
10774.0,35,3,252.7,84.23333333333333,10,137,4,1,1,411,6,Cannot Lose Them,2,Occasional Customers,Recent,Medium,Medium_Value,84.23333333333333,125,8.76
10775.0,198,3,252.7,84.23333333333333,10,314,1,1,1,111,3,Lost Customers,3,At-Risk Customers,Old,Medium,Medium_Value,84.23333333333333,288,3.8020833333333335
10776.0,67,6,631.75,105.29166666666667,25,311,2,4,4,244,10,Potential Loyalists,0,Regular Customers,Recent,High,High_Value,105.29166666666667,247,8.866396761133604
10777.0,14,6,808.64,134.77333333333334,32,327,5,4,5,545,14,Champions,1,VIP Customers,Very_Recent,High,High_Value,134.77333333333334,194,11.288659793814432
10778.0,189,4,404.32,101.08,16,320,1,2,2,122,5,Cannot Lose Them,3,At-Risk Customers,Old,Medium,Medium_Value,101.08,309,4.724919093851133
10779.0,120,4,328.51,82.1275,13,286,1,2,2,122,5,Cannot Lose Them,2,Occasional Customers,Moderate,Medium,Medium_Value,82.1275,240,6.083333333333334
10780.0,14,4,328.51,82.1275,13,198,5,2,2,522,9,Potential Loyalists,2,Occasional Customers,Very_Recent,Medium,Medium_Value,82.1275,134,10.895522388059701
10781.0,16,3,303.24,101.08,12,339,4,1,2,412,7,At Risk,2,Occasional Customers,Very_Recent,Medium,Medium_Value,101.08,106,10.330188679245284
10782.0,168,4,454.86,113.715,18,286,1,2,3,123,6,Cannot Lose Them,3,At-Risk Customers,Moderate,Medium,Medium_Value,113.715,288,5.069444444444445
10783.0,50,9,682.29,75.81,27,361,3,5,5,355,13,Champions,1,VIP Customers,Recent,High,High_Value,75.81,320,10.265625
